,time,num,savedAt
1143,2021-07-17T21:45:00.000Z,6689.090909090909,1626529500000
1144,2021-07-17T22:00:00.000Z,6689.090909090909,1626530400000
1145,2021-07-17T22:15:00.000Z,6689.090909090909,1626531300000
1146,2021-07-17T22:30:00.000Z,6689.090909090909,1626532200000
1147,2021-07-17T22:45:00.000Z,6689.090909090909,1626533100000
1148,2021-07-17T23:00:00.000Z,6689.090909090909,1626534000000
1149,2021-07-17T23:15:00.000Z,6689.090909090909,1626534900000
1150,2021-07-17T23:30:00.000Z,6689.090909090909,1626535800000
1151,2021-07-17T23:45:00.000Z,6689.090909090909,1626536700000
1152,2021-07-18T00:00:00.000Z,6689.090909090909,1626537600000
1153,2021-07-18T00:15:00.000Z,6689.090909090909,1626538500000
1154,2021-07-18T00:30:00.000Z,6689.090909090909,1626539400000
1155,2021-07-18T00:45:00.000Z,6689.090909090909,1626540300000
1156,2021-07-18T01:00:00.000Z,6689.090909090909,1626541200000
1157,2021-07-18T01:15:00.000Z,6689.090909090909,1626542100000
1158,2021-07-18T01:30:00.000Z,6689.090909090909,1626543000000
1159,2021-07-18T01:45:00.000Z,6689.090909090909,1626543900000
1160,2021-07-18T02:00:00.000Z,6689.090909090909,1626544800000
1161,2021-07-18T02:15:00.000Z,6689.090909090909,1626545700000
1162,2021-07-18T02:30:00.000Z,6689.090909090909,1626546600000
1163,2021-07-18T02:45:00.000Z,6689.090909090909,1626547500000
1164,2021-07-18T03:00:00.000Z,6689.090909090909,1626548400000
1165,2021-07-18T03:15:00.000Z,6689.090909090909,1626549300000
1166,2021-07-18T03:30:00.000Z,6689.090909090909,1626550200000
1167,2021-07-18T03:45:00.000Z,6689.090909090909,1626551100000
1168,2021-07-18T04:00:00.000Z,6689.090909090909,1626552000000
1169,2021-07-18T04:15:00.000Z,6689.090909090909,1626552900000
1170,2021-07-18T04:30:00.000Z,6689.090909090909,1626553800000
1171,2021-07-18T04:45:00.000Z,6689.090909090909,1626554700000
1172,2021-07-18T05:00:00.000Z,6689.090909090909,1626555600000
1173,2021-07-18T05:15:00.000Z,6689.090909090909,1626556500000
1174,2021-07-18T05:30:00.000Z,6689.090909090909,1626557400000
1175,2021-07-18T05:45:00.000Z,6689.090909090909,1626558300000
1176,2021-07-18T06:00:00.000Z,6689.090909090909,1626559200000
1177,2021-07-18T06:15:00.000Z,6689.090909090909,1626560100000
1178,2021-07-18T06:30:00.000Z,6689.090909090909,1626561000000
1179,2021-07-18T06:45:00.000Z,6689.090909090909,1626561900000
1180,2021-07-18T07:00:00.000Z,6689.090909090909,1626562800000
1181,2021-07-18T07:15:00.000Z,6689.090909090909,1626563700000
1182,2021-07-18T07:30:00.000Z,6689.090909090909,1626564600000
1183,2021-07-18T07:45:00.000Z,6689.090909090909,1626565500000
1184,2021-07-18T08:00:00.000Z,6689.090909090909,1626566400000
1185,2021-07-18T08:15:00.000Z,6689.090909090909,1626567300000
1186,2021-07-18T08:30:00.000Z,6689.090909090909,1626568200000
1187,2021-07-18T08:45:00.000Z,6689.090909090909,1626569100000
1188,2021-07-18T09:00:00.000Z,6689.090909090909,1626570000000
1189,2021-07-18T09:15:00.000Z,6689.090909090909,1626570900000
1190,2021-07-18T09:30:00.000Z,6689.090909090909,1626571800000
1191,2021-07-18T09:45:00.000Z,6689.090909090909,1626572700000
1192,2021-07-18T10:00:00.000Z,6689.090909090909,1626573600000
1193,2021-07-18T10:15:00.000Z,6689.090909090909,1626574500000
1194,2021-07-18T10:30:00.000Z,6689.090909090909,1626575400000
1195,2021-07-18T10:45:00.000Z,6689.090909090909,1626576300000
1196,2021-07-18T11:00:00.000Z,6689.090909090909,1626577200000
1197,2021-07-18T11:15:00.000Z,6689.090909090909,1626578100000
1198,2021-07-18T11:30:00.000Z,6689.090909090909,1626579000000
1199,2021-07-18T11:45:00.000Z,6689.090909090909,1626579900000
1200,2021-07-18T12:00:00.000Z,6689.090909090909,1626580800000
1201,2021-07-18T12:15:00.000Z,6689.090909090909,1626581700000
1202,2021-07-18T12:30:00.000Z,6689.090909090909,1626582600000
1203,2021-07-18T12:45:00.000Z,6689.090909090909,1626583500000
1204,2021-07-18T13:00:00.000Z,6689.090909090909,1626584400000
1205,2021-07-18T13:15:00.000Z,6689.090909090909,1626585300000
1206,2021-07-18T13:30:00.000Z,6689.090909090909,1626586200000
1207,2021-07-18T13:45:00.000Z,6689.090909090909,1626587100000
1208,2021-07-18T14:00:00.000Z,6689.090909090909,1626588000000
1209,2021-07-18T14:15:00.000Z,6689.090909090909,1626588900000
1210,2021-07-18T14:30:00.000Z,6689.090909090909,1626589800000
1211,2021-07-18T14:45:00.000Z,6689.090909090909,1626590700000
1212,2021-07-18T15:00:00.000Z,6689.090909090909,1626591600000
1213,2021-07-18T15:15:00.000Z,6689.090909090909,1626592500000
1214,2021-07-18T15:30:00.000Z,6689.090909090909,1626593400000
1215,2021-07-18T15:45:00.000Z,6689.090909090909,1626594300000
1216,2021-07-18T16:00:00.000Z,6689.090909090909,1626595200000
1217,2021-07-18T16:15:00.000Z,6689.090909090909,1626596100000
1218,2021-07-18T16:30:00.000Z,6689.090909090909,1626597000000
1219,2021-07-18T16:45:00.000Z,6689.090909090909,1626597900000
1220,2021-07-18T17:00:00.000Z,6689.090909090909,1626598800000
1221,2021-07-18T17:15:00.000Z,6689.090909090909,1626599700000
1222,2021-07-18T17:30:00.000Z,6689.090909090909,1626600600000
1223,2021-07-18T17:45:00.000Z,6689.090909090909,1626601500000
1224,2021-07-18T18:00:00.000Z,6689.090909090909,1626602400000
1225,2021-07-18T18:15:00.000Z,6689.090909090909,1626603300000
1226,2021-07-18T18:30:00.000Z,6689.090909090909,1626604200000
1227,2021-07-18T18:45:00.000Z,6689.090909090909,1626605100000
1228,2021-07-18T19:00:00.000Z,6689.090909090909,1626606000000
1229,2021-07-18T19:15:00.000Z,6689.090909090909,1626606900000
1230,2021-07-18T19:30:00.000Z,6689.090909090909,1626607800000
1231,2021-07-18T19:45:00.000Z,6689.090909090909,1626608700000
1232,2021-07-18T20:00:00.000Z,6689.090909090909,1626609600000
1233,2021-07-18T20:15:00.000Z,6689.090909090909,1626610500000
1234,2021-07-18T20:30:00.000Z,6689.090909090909,1626611400000
1235,2021-07-18T20:45:00.000Z,6689.090909090909,1626612300000
1236,2021-07-18T21:00:00.000Z,6689.090909090909,1626613200000
1237,2021-07-18T21:15:00.000Z,6689.090909090909,1626614100000
1238,2021-07-18T21:30:00.000Z,6689.090909090909,1626615000000
1239,2021-07-18T21:45:00.000Z,6689.090909090909,1626615900000
1240,2021-07-18T22:00:00.000Z,6689.090909090909,1626616800000
1241,2021-07-18T22:15:00.000Z,6689.090909090909,1626617700000
1242,2021-07-18T22:30:00.000Z,6689.090909090909,1626618600000
1243,2021-07-18T22:45:00.000Z,6689.090909090909,1626619500000
1244,2021-07-18T23:00:00.000Z,6689.090909090909,1626620400000
1245,2021-07-18T23:15:00.000Z,6689.090909090909,1626621300000
1246,2021-07-18T23:30:00.000Z,6689.090909090909,1626622200000
1247,2021-07-18T23:45:00.000Z,6689.090909090909,1626623100000
1248,2021-07-19T00:00:00.000Z,6689.090909090909,1626624000000
1249,2021-07-19T00:15:00.000Z,6689.090909090909,1626624900000
1250,2021-07-19T00:30:00.000Z,6689.090909090909,1626625800000
1251,2021-07-19T00:45:00.000Z,6689.090909090909,1626626700000
1252,2021-07-19T01:00:00.000Z,6689.090909090909,1626627600000
1253,2021-07-19T01:15:00.000Z,6689.090909090909,1626628500000
1254,2021-07-19T01:30:00.000Z,6689.090909090909,1626629400000
1255,2021-07-19T01:45:00.000Z,6689.090909090909,1626630300000
1256,2021-07-19T02:00:00.000Z,6689.090909090909,1626631200000
1257,2021-07-19T02:15:00.000Z,6689.090909090909,1626632100000
1258,2021-07-19T02:30:00.000Z,6689.090909090909,1626633000000
1259,2021-07-19T02:45:00.000Z,6689.090909090909,1626633900000
1260,2021-07-19T03:00:00.000Z,6689.090909090909,1626634800000
1261,2021-07-19T03:15:00.000Z,6689.090909090909,1626635700000
1262,2021-07-19T03:30:00.000Z,6689.090909090909,1626636600000
1263,2021-07-19T03:45:00.000Z,6689.090909090909,1626637500000
1264,2021-07-19T04:00:00.000Z,6689.090909090909,1626638400000
1265,2021-07-19T04:15:00.000Z,6689.090909090909,1626639300000
1266,2021-07-19T04:30:00.000Z,6689.090909090909,1626640200000
1267,2021-07-19T04:45:00.000Z,6689.090909090909,1626641100000
1268,2021-07-19T05:00:00.000Z,6689.090909090909,1626642000000
1269,2021-07-19T05:15:00.000Z,6689.090909090909,1626642900000
1270,2021-07-19T05:30:00.000Z,6689.090909090909,1626643800000
1271,2021-07-19T05:45:00.000Z,6689.090909090909,1626644700000
1272,2021-07-19T06:00:00.000Z,6689.090909090909,1626645600000
1273,2021-07-19T06:15:00.000Z,6689.090909090909,1626646500000
1274,2021-07-19T06:30:00.000Z,6689.090909090909,1626647400000
1275,2021-07-19T06:45:00.000Z,6689.090909090909,1626648300000
1276,2021-07-19T07:00:00.000Z,6689.090909090909,1626649200000
1277,2021-07-19T07:15:00.000Z,6689.090909090909,1626650100000
1278,2021-07-19T07:30:00.000Z,6689.090909090909,1626651000000
1279,2021-07-19T07:45:00.000Z,6689.090909090909,1626651900000
1280,2021-07-19T08:00:00.000Z,6689.090909090909,1626652800000
1281,2021-07-19T08:15:00.000Z,6689.090909090909,1626653700000
1282,2021-07-19T08:30:00.000Z,6689.090909090909,1626654600000
1283,2021-07-19T08:45:00.000Z,6689.090909090909,1626655500000
1284,2021-07-19T09:00:00.000Z,6689.090909090909,1626656400000
1285,2021-07-19T09:15:00.000Z,6689.090909090909,1626657300000
1286,2021-07-19T09:30:00.000Z,6689.090909090909,1626658200000
1287,2021-07-19T09:45:00.000Z,6689.090909090909,1626659100000
1288,2021-07-19T10:00:00.000Z,6689.090909090909,1626660000000
1289,2021-07-19T10:15:00.000Z,6689.090909090909,1626660900000
1290,2021-07-19T10:30:00.000Z,6689.090909090909,1626661800000
1291,2021-07-19T10:45:00.000Z,6689.090909090909,1626662700000
1292,2021-07-19T11:00:00.000Z,6689.090909090909,1626663600000
1293,2021-07-19T11:15:00.000Z,6689.090909090909,1626664500000
1294,2021-07-19T11:30:00.000Z,6689.090909090909,1626665400000
1295,2021-07-19T11:45:00.000Z,6689.090909090909,1626666300000
1296,2021-07-19T12:00:00.000Z,6689.090909090909,1626667200000
1297,2021-07-19T12:15:00.000Z,6689.090909090909,1626668100000
1298,2021-07-19T12:30:00.000Z,6689.090909090909,1626669000000
1299,2021-07-19T12:45:00.000Z,6689.090909090909,1626669900000
1300,2021-07-19T13:00:00.000Z,6689.090909090909,1626670800000
1301,2021-07-19T13:15:00.000Z,6689.090909090909,1626671700000
1302,2021-07-19T13:30:00.000Z,6689.090909090909,1626672600000
1303,2021-07-19T13:45:00.000Z,6689.090909090909,1626673500000
1304,2021-07-19T14:00:00.000Z,6689.090909090909,1626674400000
1305,2021-07-19T14:15:00.000Z,6689.090909090909,1626675300000
1306,2021-07-19T14:30:00.000Z,6689.090909090909,1626676200000
1307,2021-07-19T14:45:00.000Z,6689.090909090909,1626677100000
1308,2021-07-19T15:00:00.000Z,6689.090909090909,1626678000000
1309,2021-07-19T15:15:00.000Z,6689.090909090909,1626678900000
1310,2021-07-19T15:30:00.000Z,6689.090909090909,1626679800000
1311,2021-07-19T15:45:00.000Z,6689.090909090909,1626680700000
1312,2021-07-19T16:00:00.000Z,6689.090909090909,1626681600000
1313,2021-07-19T16:15:00.000Z,6689.090909090909,1626682500000
1314,2021-07-19T16:30:00.000Z,6689.090909090909,1626683400000
1315,2021-07-19T16:45:00.000Z,6689.090909090909,1626684300000
1316,2021-07-19T17:00:00.000Z,6689.090909090909,1626685200000
1317,2021-07-19T17:15:00.000Z,6689.090909090909,1626686100000
1318,2021-07-19T17:30:00.000Z,6689.090909090909,1626687000000
1319,2021-07-19T17:45:00.000Z,6689.090909090909,1626687900000
1320,2021-07-19T18:00:00.000Z,6689.090909090909,1626688800000
1321,2021-07-19T18:15:00.000Z,6689.090909090909,1626689700000
1322,2021-07-19T18:30:00.000Z,6689.090909090909,1626690600000
1323,2021-07-19T18:45:00.000Z,6689.090909090909,1626691500000
1324,2021-07-19T19:00:00.000Z,6689.090909090909,1626692400000
1325,2021-07-19T19:15:00.000Z,6689.090909090909,1626693300000
1326,2021-07-19T19:30:00.000Z,6689.090909090909,1626694200000
1327,2021-07-19T19:45:00.000Z,6689.090909090909,1626695100000
1328,2021-07-19T20:00:00.000Z,6689.090909090909,1626696000000
1329,2021-07-19T20:15:00.000Z,6689.090909090909,1626696900000
1330,2021-07-19T20:30:00.000Z,6689.090909090909,1626697800000
1331,2021-07-19T20:45:00.000Z,6689.090909090909,1626698700000
1332,2021-07-19T21:00:00.000Z,6689.090909090909,1626699600000
1333,2021-07-19T21:15:00.000Z,6689.090909090909,1626700500000
1334,2021-07-19T21:30:00.000Z,6689.090909090909,1626701400000
1335,2021-07-19T21:45:00.000Z,6689.090909090909,1626702300000
1336,2021-07-19T22:00:00.000Z,6689.090909090909,1626703200000
1337,2021-07-19T22:15:00.000Z,6689.090909090909,1626704100000
1338,2021-07-19T22:30:00.000Z,6689.090909090909,1626705000000
1339,2021-07-19T22:45:00.000Z,6689.090909090909,1626705900000
1340,2021-07-19T23:00:00.000Z,6689.090909090909,1626706800000
1341,2021-07-19T23:15:00.000Z,6689.090909090909,1626707700000
1342,2021-07-19T23:30:00.000Z,6689.090909090909,1626708600000
1343,2021-07-19T23:45:00.000Z,6689.090909090909,1626709500000
1344,2021-07-20T00:00:00.000Z,6689.090909090909,1626710400000
1345,2021-07-20T00:15:00.000Z,6689.090909090909,1626711300000
1346,2021-07-20T00:30:00.000Z,6689.090909090909,1626712200000
1347,2021-07-20T00:45:00.000Z,6689.090909090909,1626713100000
1348,2021-07-20T01:00:00.000Z,6689.090909090909,1626714000000
1349,2021-07-20T01:15:00.000Z,6689.090909090909,1626714900000
1350,2021-07-20T01:30:00.000Z,6689.090909090909,1626715800000
1351,2021-07-20T01:45:00.000Z,6689.090909090909,1626716700000
1352,2021-07-20T02:00:00.000Z,6689.090909090909,1626717600000
1353,2021-07-20T02:15:00.000Z,6689.090909090909,1626718500000
1354,2021-07-20T02:30:00.000Z,6689.090909090909,1626719400000
1355,2021-07-20T02:45:00.000Z,6689.090909090909,1626720300000
1356,2021-07-20T03:00:00.000Z,6689.090909090909,1626721200000
1357,2021-07-20T03:15:00.000Z,6689.090909090909,1626722100000
1358,2021-07-20T03:30:00.000Z,6689.090909090909,1626723000000
1359,2021-07-20T03:45:00.000Z,6689.090909090909,1626723900000
1360,2021-07-20T04:00:00.000Z,6689.090909090909,1626724800000
1361,2021-07-20T04:15:00.000Z,6689.090909090909,1626725700000
1362,2021-07-20T04:30:00.000Z,6689.090909090909,1626726600000
1363,2021-07-20T04:45:00.000Z,6689.090909090909,1626727500000
1364,2021-07-20T05:00:00.000Z,6689.090909090909,1626728400000
1365,2021-07-20T05:15:00.000Z,6689.090909090909,1626729300000
1366,2021-07-20T05:30:00.000Z,6689.090909090909,1626730200000
1367,2021-07-20T05:45:00.000Z,6689.090909090909,1626731100000
1368,2021-07-20T06:00:00.000Z,6689.090909090909,1626732000000
1369,2021-07-20T06:15:00.000Z,6689.090909090909,1626732900000
1370,2021-07-20T06:30:00.000Z,6689.090909090909,1626733800000
1371,2021-07-20T06:45:00.000Z,6689.090909090909,1626734700000
1372,2021-07-20T07:00:00.000Z,6689.090909090909,1626735600000
1373,2021-07-20T07:15:00.000Z,6689.090909090909,1626736500000
1374,2021-07-20T07:30:00.000Z,6689.090909090909,1626737400000
1375,2021-07-20T07:45:00.000Z,6689.090909090909,1626738300000
1376,2021-07-20T08:00:00.000Z,6689.090909090909,1626739200000
1377,2021-07-20T08:15:00.000Z,6689.090909090909,1626740100000
1378,2021-07-20T08:30:00.000Z,6689.090909090909,1626741000000
1379,2021-07-20T08:45:00.000Z,6689.090909090909,1626741900000
1380,2021-07-20T09:00:00.000Z,6689.090909090909,1626742800000
1381,2021-07-20T09:15:00.000Z,6689.090909090909,1626743700000
1382,2021-07-20T09:30:00.000Z,6689.090909090909,1626744600000
1383,2021-07-20T09:45:00.000Z,6689.090909090909,1626745500000
1384,2021-07-20T10:00:00.000Z,6689.090909090909,1626746400000
1385,2021-07-20T10:15:00.000Z,6689.090909090909,1626747300000
1386,2021-07-20T10:30:00.000Z,6689.090909090909,1626748200000
1387,2021-07-20T10:45:00.000Z,6689.090909090909,1626749100000
1388,2021-07-20T11:00:00.000Z,6689.090909090909,1626750000000
1389,2021-07-20T11:15:00.000Z,6689.090909090909,1626750900000
1390,2021-07-20T11:30:00.000Z,6689.090909090909,1626751800000
1391,2021-07-20T11:45:00.000Z,6689.090909090909,1626752700000
1392,2021-07-20T12:00:00.000Z,6689.090909090909,1626753600000
1393,2021-07-20T12:15:00.000Z,6689.090909090909,1626754500000
1394,2021-07-20T12:30:00.000Z,6689.090909090909,1626755400000
1395,2021-07-20T12:45:00.000Z,6689.090909090909,1626756300000
1396,2021-07-20T13:00:00.000Z,6689.090909090909,1626757200000
1397,2021-07-20T13:15:00.000Z,6689.090909090909,1626758100000
1398,2021-07-20T13:30:00.000Z,6689.090909090909,1626759000000
1399,2021-07-20T13:45:00.000Z,6689.090909090909,1626759900000
1400,2021-07-20T14:00:00.000Z,6689.090909090909,1626760800000
1401,2021-07-20T14:15:00.000Z,6689.090909090909,1626761700000
1402,2021-07-20T14:30:00.000Z,6689.090909090909,1626762600000
1403,2021-07-20T14:45:00.000Z,6689.090909090909,1626763500000
1404,2021-07-20T15:00:00.000Z,6689.090909090909,1626764400000
1405,2021-07-20T15:15:00.000Z,6689.090909090909,1626765300000
1406,2021-07-20T15:30:00.000Z,6689.090909090909,1626766200000
1407,2021-07-20T15:45:00.000Z,6689.090909090909,1626767100000
1408,2021-07-20T16:00:00.000Z,6689.090909090909,1626768000000
1409,2021-07-20T16:15:00.000Z,6689.090909090909,1626768900000
1410,2021-07-20T16:30:00.000Z,6689.090909090909,1626769800000
1411,2021-07-20T16:45:00.000Z,6689.090909090909,1626770700000
1412,2021-07-20T17:00:00.000Z,6689.090909090909,1626771600000
1413,2021-07-20T17:15:00.000Z,6689.090909090909,1626772500000
1414,2021-07-20T17:30:00.000Z,6689.090909090909,1626773400000
1415,2021-07-20T17:45:00.000Z,6689.090909090909,1626774300000
1416,2021-07-20T18:00:00.000Z,6689.090909090909,1626775200000
1417,2021-07-20T18:15:00.000Z,6689.090909090909,1626776100000
1418,2021-07-20T18:30:00.000Z,6689.090909090909,1626777000000
1419,2021-07-20T18:45:00.000Z,6689.090909090909,1626777900000
1420,2021-07-20T19:00:00.000Z,6689.090909090909,1626778800000
1421,2021-07-20T19:15:00.000Z,6689.090909090909,1626779700000
1422,2021-07-20T19:30:00.000Z,6689.090909090909,1626780600000
1423,2021-07-20T19:45:00.000Z,6689.090909090909,1626781500000
1424,2021-07-20T20:00:00.000Z,6689.090909090909,1626782400000
1425,2021-07-20T20:15:00.000Z,6689.090909090909,1626783300000
1426,2021-07-20T20:30:00.000Z,6689.090909090909,1626784200000
1427,2021-07-20T20:45:00.000Z,6689.090909090909,1626785100000
1428,2021-07-20T21:00:00.000Z,6689.090909090909,1626786000000
1429,2021-07-20T21:15:00.000Z,6689.090909090909,1626786900000
1430,2021-07-20T21:30:00.000Z,6689.090909090909,1626787800000
1431,2021-07-20T21:45:00.000Z,6689.090909090909,1626788700000
1432,2021-07-20T22:00:00.000Z,6689.090909090909,1626789600000
1433,2021-07-20T22:15:00.000Z,6689.090909090909,1626790500000
1434,2021-07-20T22:30:00.000Z,6689.090909090909,1626791400000
1435,2021-07-20T22:45:00.000Z,6689.090909090909,1626792300000
1436,2021-07-20T23:00:00.000Z,6689.090909090909,1626793200000
1437,2021-07-20T23:15:00.000Z,6689.090909090909,1626794100000
1438,2021-07-20T23:30:00.000Z,6689.090909090909,1626795000000
1439,2021-07-20T23:45:00.000Z,6689.090909090909,1626795900000
1440,2021-07-21T00:00:00.000Z,6689.090909090909,1626796800000
1441,2021-07-21T00:15:00.000Z,6689.090909090909,1626797700000
1442,2021-07-21T00:30:00.000Z,6689.090909090909,1626798600000
1443,2021-07-21T00:45:00.000Z,6689.090909090909,1626799500000
1444,2021-07-21T01:00:00.000Z,6689.090909090909,1626800400000
1445,2021-07-21T01:15:00.000Z,6689.090909090909,1626801300000
1446,2021-07-21T01:30:00.000Z,6689.090909090909,1626802200000
1447,2021-07-21T01:45:00.000Z,6689.090909090909,1626803100000
1448,2021-07-21T02:00:00.000Z,6689.090909090909,1626804000000
1449,2021-07-21T02:15:00.000Z,6689.090909090909,1626804900000
1450,2021-07-21T02:30:00.000Z,6689.090909090909,1626805800000
1451,2021-07-21T02:45:00.000Z,6689.090909090909,1626806700000
1452,2021-07-21T03:00:00.000Z,6689.090909090909,1626807600000
1453,2021-07-21T03:15:00.000Z,6689.090909090909,1626808500000
1454,2021-07-21T03:30:00.000Z,6689.090909090909,1626809400000
1455,2021-07-21T03:45:00.000Z,6689.090909090909,1626810300000
1456,2021-07-21T04:00:00.000Z,6689.090909090909,1626811200000
1457,2021-07-21T04:15:00.000Z,6689.090909090909,1626812100000
1458,2021-07-21T04:30:00.000Z,6689.090909090909,1626813000000
1459,2021-07-21T04:45:00.000Z,6689.090909090909,1626813900000
1460,2021-07-21T05:00:00.000Z,6689.090909090909,1626814800000
1461,2021-07-21T05:15:00.000Z,6689.090909090909,1626815700000
1462,2021-07-21T05:30:00.000Z,6689.090909090909,1626816600000
1463,2021-07-21T05:45:00.000Z,6689.090909090909,1626817500000
1464,2021-07-21T06:00:00.000Z,6689.090909090909,1626818400000
1465,2021-07-21T06:15:00.000Z,6689.090909090909,1626819300000
1466,2021-07-21T06:30:00.000Z,6689.090909090909,1626820200000
1467,2021-07-21T06:45:00.000Z,6689.090909090909,1626821100000
1468,2021-07-21T07:00:00.000Z,6689.090909090909,1626822000000
1469,2021-07-21T07:15:00.000Z,6689.090909090909,1626822900000
1470,2021-07-21T07:30:00.000Z,6689.090909090909,1626823800000
1471,2021-07-21T07:45:00.000Z,6689.090909090909,1626824700000
1472,2021-07-21T08:00:00.000Z,6689.090909090909,1626825600000
1473,2021-07-21T08:15:00.000Z,6689.090909090909,1626826500000
1474,2021-07-21T08:30:00.000Z,6689.090909090909,1626827400000
1475,2021-07-21T08:45:00.000Z,6689.090909090909,1626828300000
1476,2021-07-21T09:00:00.000Z,6689.090909090909,1626829200000
1477,2021-07-21T09:15:00.000Z,6689.090909090909,1626830100000
1478,2021-07-21T09:30:00.000Z,6689.090909090909,1626831000000
1479,2021-07-21T09:45:00.000Z,6689.090909090909,1626831900000
1480,2021-07-21T10:00:00.000Z,6689.090909090909,1626832800000
1481,2021-07-21T10:15:00.000Z,6689.090909090909,1626833700000
1482,2021-07-21T10:30:00.000Z,6689.090909090909,1626834600000
1483,2021-07-21T10:45:00.000Z,6689.090909090909,1626835500000
1484,2021-07-21T11:00:00.000Z,6689.090909090909,1626836400000
1485,2021-07-21T11:15:00.000Z,6689.090909090909,1626837300000
1486,2021-07-21T11:30:00.000Z,6689.090909090909,1626838200000
1487,2021-07-21T11:45:00.000Z,6689.090909090909,1626839100000
1488,2021-07-21T12:00:00.000Z,6689.090909090909,1626840000000
1489,2021-07-21T12:15:00.000Z,6689.090909090909,1626840900000
1490,2021-07-21T12:30:00.000Z,6689.090909090909,1626841800000
1491,2021-07-21T12:45:00.000Z,6689.090909090909,1626842700000
1492,2021-07-21T13:00:00.000Z,6689.090909090909,1626843600000
1493,2021-07-21T13:15:00.000Z,6689.090909090909,1626844500000
1494,2021-07-21T13:30:00.000Z,6689.090909090909,1626845400000
1495,2021-07-21T13:45:00.000Z,6689.090909090909,1626846300000
1496,2021-07-21T14:00:00.000Z,6689.090909090909,1626847200000
1497,2021-07-21T14:15:00.000Z,6689.090909090909,1626848100000
1498,2021-07-21T14:30:00.000Z,6689.090909090909,1626849000000
1499,2021-07-21T14:45:00.000Z,6689.090909090909,1626849900000
1500,2021-07-21T15:00:00.000Z,6689.090909090909,1626850800000
1501,2021-07-21T15:15:00.000Z,6689.090909090909,1626851700000
1502,2021-07-21T15:30:00.000Z,6689.090909090909,1626852600000
1503,2021-07-21T15:45:00.000Z,6689.090909090909,1626853500000
1504,2021-07-21T16:00:00.000Z,6689.090909090909,1626854400000
1505,2021-07-21T16:15:00.000Z,6689.090909090909,1626855300000
1506,2021-07-21T16:30:00.000Z,6689.090909090909,1626856200000
1507,2021-07-21T16:45:00.000Z,6689.090909090909,1626857100000
1508,2021-07-21T17:00:00.000Z,6689.090909090909,1626858000000
1509,2021-07-21T17:15:00.000Z,6689.090909090909,1626858900000
1510,2021-07-21T17:30:00.000Z,6689.090909090909,1626859800000
1511,2021-07-21T17:45:00.000Z,6689.090909090909,1626860700000
1512,2021-07-21T18:00:00.000Z,6689.090909090909,1626861600000
1513,2021-07-21T18:15:00.000Z,6689.090909090909,1626862500000
1514,2021-07-21T18:30:00.000Z,6689.090909090909,1626863400000
1515,2021-07-21T18:45:00.000Z,6689.090909090909,1626864300000
1516,2021-07-21T19:00:00.000Z,6689.090909090909,1626865200000
1517,2021-07-21T19:15:00.000Z,6689.090909090909,1626866100000
1518,2021-07-21T19:30:00.000Z,6689.090909090909,1626867000000
1519,2021-07-21T19:45:00.000Z,6689.090909090909,1626867900000
1520,2021-07-21T20:00:00.000Z,6689.090909090909,1626868800000
1521,2021-07-21T20:15:00.000Z,6689.090909090909,1626869700000
1522,2021-07-21T20:30:00.000Z,6689.090909090909,1626870600000
1523,2021-07-21T20:45:00.000Z,6689.090909090909,1626871500000
1524,2021-07-21T21:00:00.000Z,6689.090909090909,1626872400000
1525,2021-07-21T21:15:00.000Z,6689.090909090909,1626873300000
1526,2021-07-21T21:30:00.000Z,6689.090909090909,1626874200000
1527,2021-07-21T21:45:00.000Z,6689.090909090909,1626875100000
1528,2021-07-21T22:00:00.000Z,6689.090909090909,1626876000000
1529,2021-07-21T22:15:00.000Z,6689.090909090909,1626876900000
1530,2021-07-21T22:30:00.000Z,6689.090909090909,1626877800000
1531,2021-07-21T22:45:00.000Z,6689.090909090909,1626878700000
1532,2021-07-21T23:00:00.000Z,6689.090909090909,1626879600000
1533,2021-07-21T23:15:00.000Z,6689.090909090909,1626880500000
1534,2021-07-21T23:30:00.000Z,6689.090909090909,1626881400000
1535,2021-07-21T23:45:00.000Z,6689.090909090909,1626882300000
1536,2021-07-22T00:00:00.000Z,6689.090909090909,1626883200000
1537,2021-07-22T00:15:00.000Z,6689.090909090909,1626884100000
1538,2021-07-22T00:30:00.000Z,6689.090909090909,1626885000000
1539,2021-07-22T00:45:00.000Z,6689.090909090909,1626885900000
1540,2021-07-22T01:00:00.000Z,6689.090909090909,1626886800000
1541,2021-07-22T01:15:00.000Z,6689.090909090909,1626887700000
1542,2021-07-22T01:30:00.000Z,6689.090909090909,1626888600000
1543,2021-07-22T01:45:00.000Z,6689.090909090909,1626889500000
1544,2021-07-22T02:00:00.000Z,6689.090909090909,1626890400000
1545,2021-07-22T02:15:00.000Z,6689.090909090909,1626891300000
1546,2021-07-22T02:30:00.000Z,6689.090909090909,1626892200000
1547,2021-07-22T02:45:00.000Z,6689.090909090909,1626893100000
1548,2021-07-22T03:00:00.000Z,6689.090909090909,1626894000000
1549,2021-07-22T03:15:00.000Z,6689.090909090909,1626894900000
1550,2021-07-22T03:30:00.000Z,6689.090909090909,1626895800000
1551,2021-07-22T03:45:00.000Z,6689.090909090909,1626896700000
1552,2021-07-22T04:00:00.000Z,6689.090909090909,1626897600000
1553,2021-07-22T04:15:00.000Z,6689.090909090909,1626898500000
